replicate,model_mean_hidden_ba
1053,0.51919630100152703
1054,0.53726209878486275
1055,0.53465887722276084
1056,0.51964150605319281
1057,0.52414560782817243
1058,0.51892512166545079
1059,0.52252223234200357
1060,0.52187670441944145
1061,0.52420350017824313
1062,0.52112620180411762
1063,0.53306603528050878
1064,0.52243064719051047
1065,0.52485270193843481
1066,0.52057984799982049
1067,0.52448574849280516
1068,0.51417876449494737
1069,0.51990002367025234
1070,0.51612747334925169
1071,0.52083221769686427
1072,0.52247837123211693
1073,0.52685575276969876
1074,0.52856633149234133
1075,0.52949636772615538
1076,0.52505313635190543
1077,0.52142500524124713
1078,0.52107976537728162
1079,0.51326484637056047
1080,0.51499482632803228
1081,0.5193074580612449
1082,0.52081428101837057
1083,0.52028960455212303
1084,0.52121182379145647
1085,0.52989829106687891
1086,0.52223642796993208
1087,0.52826922247504993
1088,0.52347508141504262
1089,0.5293371258439008
1090,0.53221995204957406
1091,0.52641539599261733
1092,0.52250343511774766
1093,0.52049327490243424
1094,0.52321957556790344
1095,0.52646964146913922
1096,0.5295975522533678
1097,0.53124337043058267
1098,0.5303006078998922
1099,0.52128494315795704
1100,0.52715145084429793
1101,0.5304163816137093
1102,0.51840975960669811
1103,0.52204164687379817
1104,0.52145949825650229
1105,0.52075636876638998
1106,0.52354422741782081
1107,0.52287452143581215
1108,0.51150420942713903
1109,0.52388333236793905
1110,0.52076314592724438
1111,0.52162483817948546
1112,0.51948418887928172
1113,0.51937193859449793
1114,0.5126016409081533
1115,0.52662058849435689
1116,0.51932815081880901
1117,0.51647540758354893
1118,0.5174255972862436
1119,0.5236416319461501
1120,0.53276794110586201
1121,0.51716274490116199
1122,0.5264912033035849
1123,0.53737198390844387
1124,0.52407944359303416
1125,0.5223137383222225
1126,0.51633865288895542
1127,0.52874155769636533
1128,0.52056231459913205
1129,0.51443554149671733
1130,0.5097395821142966
1131,0.52725815891125127
1132,0.52455219822100463
1133,0.51594514393588331
1134,0.51766583852627401
1135,0.52705363182468357
1136,0.52570797651588697
1137,0.52138841792763735
1138,0.51781111972113558
1139,0.52556616374586873
1140,0.5233175335850353
1141,0.52636890002726988
1142,0.52091433891993921
1143,0.51286311780650462
1144,0.51975707847211583
1145,0.53252963805342635
1146,0.52469121206744407
1147,0.53084088718374323
1148,0.519937340759421
1149,0.52724720132063929
1150,0.52536660912893141
1151,0.51809498990195491
1152,0.51952650932952626
1153,0.52395163187732141
1154,0.51827105303135401
1155,0.51991343990700201
1156,0.52968813666767933
1157,0.51723581714236055
1158,0.52993248146515426
1159,0.5161325100044456
1160,0.52050352970024183
1161,0.52065528241055226
1162,0.5253869336194642
1163,0.52247350619739996
1164,0.51681233724805076
1165,0.51572921939742133
1166,0.52514763287954136
1167,0.52828657158822101
1168,0.52627718339279317
1169,0.52763170443599816
1170,0.52033606671939758
1171,0.51489279486890838
1172,0.5178309244297179
1173,0.52632856970753239
1174,0.52362963360971626
1175,0.52096261290387313
1176,0.52920473980032434
1177,0.52621064199170786
1178,0.52674451028302827
1179,0.52116587308517692
1180,0.51943621953607788
1181,0.52833644095387489
1182,0.51657144948129063
1183,0.5289115343981029
1184,0.53207483374275588
1185,0.52370170660271076
1186,0.5139972977948537
1187,0.52675518038119062
1188,0.51941381440682188
1189,0.5272881651308261
1190,0.51821467104786278
1191,0.52474539414309551
1192,0.51721682162454397
1193,0.51415748484584001
1194,0.52563867014719323
1195,0.52137354259928081
1196,0.52100005384094983
1197,0.52610055068287964
1198,0.51711610168895716
1199,0.52303231634022895
1200,0.51964694066333628
1201,0.52971668790447379
1202,0.5161651340561938
1203,0.51635043747582743
1204,0.53203746920967487
1205,0.52861387826515738
1206,0.52609523945660652
1207,0.52876932518508757
1208,0.5325616568238809
1209,0.51690682423209267
1210,0.52914834963403501
1211,0.52412956172193892
1212,0.52045963757793656
1213,0.51992870710651484
1214,0.51869735382183324
1215,0.52026722764448763
1216,0.52332591860720612
1217,0.52222516407155339
1218,0.53066096397554496
1219,0.52735909564771377
1220,0.52253683574045096
1221,0.52088446322107429
1222,0.51654745823198334
1223,0.52976517220703279
1224,0.51600509671797212
1225,0.5173192577895025
1226,0.51948079718500983
1227,0.526942803625012
1228,0.52559926382793354
1229,0.52087843371407572
1230,0.52914815985702157
1231,0.51430972952797127
1232,0.52032743057193898
1233,0.52690205701588622
1234,0.52323054495363885
1235,0.52994953831981395
1236,0.52551467035659916
1237,0.52213396866448114
1238,0.52776139430764857
1239,0.52275590792916504
1240,0.51802755205816431
1241,0.51666018359274157
1242,0.52548868013520411
